date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-07-31,57.72989273071289,50.55182266235352,59.74471282958984,27.9643497467041,77.0268325805664,80.25730895996094,58.6004524230957,36.761138916015625,58.63505172729492,89.80419158935547,119.92547607421876
2019-08-01,57.403343200683594,50.31290435791016,58.391639709472656,27.330821990966797,75.53221893310547,79.84991455078125,58.39338302612305,36.84957504272461,59.23568344116211,89.92242431640625,118.29627990722656
2019-08-02,56.73046112060547,49.825103759765625,57.55311965942383,27.3209228515625,75.04721069335938,78.54822540283203,58.40324401855469,37.134544372558594,59.22583770751953,89.71550750732422,117.32271575927734
2019-08-05,55.66175079345703,48.21238327026367,55.83795928955078,26.41022491455078,72.96862030029297,75.26918029785156,56.88473892211914,36.427032470703125,58.379051208496094,87.60687255859375,114.173583984375
2019-08-06,55.73101806640625,48.90924072265625,55.77125930786133,26.83587646484375,74.06730651855469,76.52117919921875,57.39748001098633,36.87905502319336,59.10768127441406,88.74000549316406,115.91207122802734
2019-08-07,56.50286102294922,48.96896743774414,55.35199737548828,26.479516983032227,74.0277099609375,76.99812316894531,58.067989349365234,37.22298431396485,59.255374908447266,88.76956939697266,116.37897491455078
2019-08-08,57.58146286010742,49.95452117919922,56.94327926635742,26.984359741210938,75.2847671508789,78.88607025146484,58.8173828125,37.81258010864258,59.86585235595703,89.95198059082031,118.62410736083984
2019-08-09,57.12627410888672,49.39703750610352,56.31438827514648,26.8952693939209,74.65129089355469,77.99178314208984,58.49198913574219,37.80275344848633,59.93477249145508,90.06037139892578,117.511474609375
2019-08-12,56.23569107055664,48.84950637817383,55.64738464355469,26.38052749633789,73.62188720703125,76.96832275390625,58.09756851196289,37.76344680786133,59.81661605834961,89.18342590332031,115.80278778076172
2019-08-13,56.83930587768555,49.586185455322266,56.16193389892578,26.707191467285156,74.50281524658203,78.89600372314453,58.75822067260742,37.79292297363281,59.85600662231445,90.34613037109376,117.71015167236328
2019-08-14,55.03833770751953,47.82413864135742,53.9608154296875,25.717302322387695,72.22626495361328,76.47149658203125,57.83134078979492,37.203330993652344,59.36368942260742,87.83349609375,114.02456665039062
2019-08-15,55.058128356933594,47.90377426147461,53.6273078918457,25.84598922729492,72.14707946777344,76.33238220214844,58.69905471801758,37.72413635253906,60.1317024230957,88.13895416259766,113.8358154296875
2019-08-16,56.02788162231445,48.520992279052734,54.332427978515625,26.30133628845215,73.54270935058594,77.78311920166016,59.36956405639648,37.98945617675781,60.43693923950195,89.22283172607422,115.12726593017578
2019-08-19,56.473175048828125,49.2775764465332,55.53303909301758,26.568607330322266,74.2355728149414,78.96556091308594,59.96118927001953,38.3333854675293,60.820945739746094,90.08007049560548,116.57765197753906
2019-08-20,55.810184478759766,48.94905471801758,55.066139221191406,26.21224594116211,73.800048828125,78.56809997558594,59.310401916503906,38.04841613769531,60.72248077392578,89.31151580810547,116.60745239257812
2019-08-21,56.09714889526367,49.13820266723633,55.418697357177734,26.331035614013672,74.25536346435547,79.49219512939453,59.468170166015625,38.20563888549805,61.12618637084961,89.9716796875,118.8525848388672
2019-08-22,55.72112655639648,49.02870178222656,55.170955657958984,26.509214401245117,74.36425018310547,79.30339813232422,59.7837028503418,38.3923454284668,61.18526077270508,89.52828979492188,118.88238525390624
2019-08-23,54.37534713745117,47.68476486206055,53.322391510009766,25.836088180541992,72.37474060058594,76.68016052246094,58.78779983520508,37.91084289550781,60.535404205322266,87.45906829833984,115.72331237792967
2019-08-26,54.553466796875,48.40152740478515,53.551082611083984,26.08356285095215,72.90923309326172,77.74337005615234,59.51747131347656,38.26459884643555,61.234493255615234,88.37543487548828,116.86575317382812
2019-08-27,54.59304428100586,48.49112319946289,53.21757888793945,25.92517852783203,72.5331039428711,77.62413787841797,59.3498420715332,38.13685607910156,61.342803955078125,87.85321044921875,116.28956604003906
2019-08-28,55.018550872802734,48.61058807373047,53.9798698425293,26.162752151489254,73.42393493652344,77.69368743896484,59.92174530029297,38.24494552612305,61.1754150390625,88.49366760253906,117.73995208740234
2019-08-29,55.72112655639648,49.36717224121094,54.770748138427734,26.55870819091797,74.68098449707031,79.04505920410156,59.95132827758789,38.52008819580078,61.59881210327149,89.16370391845703,119.50824737548828
2019-08-30,56.09714889526367,49.30744171142578,54.770748138427734,26.647798538208008,74.98782348632812,79.02518463134766,59.8724479675293,38.52991485595703,61.61850357055664,89.27208709716797,118.79298400878906
2019-09-03,55.65185546875,48.81964492797851,54.50394821166992,26.370628356933594,73.96833038330078,78.06133270263672,60.217559814453125,39.080204010009766,62.711448669433594,88.74987030029297,118.3061981201172
2019-09-04,56.33464431762695,49.76537322998047,55.266239166259766,26.628000259399418,74.90863800048828,79.39283752441406,60.75988006591797,39.40447998046875,62.77052688598633,88.8089828491211,119.47843933105467
2019-09-05,56.423702239990234,50.61155700683594,55.952301025390625,27.172441482543945,76.25477600097656,81.05223083496094,60.38518524169922,39.060550689697266,62.09112930297851,89.6859359741211,121.76329803466795
2019-09-06,56.64139938354492,50.50204849243164,56.2476921081543,27.162540435791016,76.41314697265625,80.98267364501953,60.582393646240234,39.10968399047851,61.844970703125,89.9322738647461,122.06133270263672
2019-09-09,56.34453201293945,50.66132736206055,57.372074127197266,27.57829475402832,76.64080810546875,80.37654876708984,60.44435119628906,38.814884185791016,61.53973388671875,89.1045913696289,122.52822875976562
2019-09-10,56.898677825927734,50.731014251708984,58.04860305786133,27.67728042602539,77.34356689453125,79.96915435791016,60.06965255737305,38.24494552612305,61.61850357055664,89.36077880859375,122.0414581298828
2019-09-11,57.442928314208984,50.99980163574219,58.10578155517578,27.835664749145508,78.06613159179688,80.80381774902344,60.28657913208008,38.15650939941406,62.228973388671875,90.2475814819336,122.26994323730467
2019-09-12,57.888221740722656,51.14912796020508,57.743690490722656,27.984148025512695,78.11561584472656,81.24102783203125,60.5330924987793,38.38251876831055,62.366825103759766,90.218017578125,122.8560562133789
2019-09-13,58.52152633666992,51.059532165527344,58.20106506347656,28.201923370361328,78.5412368774414,80.64483642578125,60.1879768371582,37.92066955566406,61.97296905517578,90.16876220703124,122.60770416259766
2019-09-16,57.561668395996094,50.870384216308594,60.154441833496094,28.102933883666992,78.4719467163086,80.44609832763672,59.6062126159668,38.31373596191406,62.0222053527832,89.9716796875,121.0381088256836
2019-09-17,58.026756286621094,50.920162200927734,59.315921783447266,28.132631301879883,78.43235778808594,80.77401733398438,59.93160629272461,38.85419464111328,62.563751220703125,90.10963439941406,121.7732391357422
2019-09-18,58.05644226074219,50.86043167114258,59.030059814453125,28.23162078857422,78.31358337402344,80.76407623291016,60.03021240234375,38.736270904541016,62.82960510253906,90.09979248046876,121.71363067626952
2019-09-19,58.155399322509766,50.91020584106445,58.87760543823242,28.102933883666992,77.91765594482422,80.94293212890625,60.02035140991211,38.864017486572266,63.124996185302734,90.52349090576172,121.38580322265624
2019-09-20,58.020145416259766,50.579925537109375,58.92567825317383,27.93777656555176,77.42510223388672,79.99901580810547,59.82991027832031,38.69881439208984,63.37504196166992,91.02809143066406,119.99439239501952
2019-09-23,57.88091278076172,50.40031433105469,58.94491195678711,27.98752212524414,77.27584838867188,80.24819946289062,60.067962646484375,38.83730697631836,63.38496780395508,90.54327392578124,120.41300964355467
2019-09-24,57.3836555480957,49.6419677734375,58.01218032836914,27.718891143798828,76.83802795410156,79.47074127197266,60.3159294128418,38.787845611572266,64.129150390625,89.71214294433594,119.1272430419922
2019-09-25,57.6820068359375,50.21072769165039,58.10833740234375,27.947725296020508,77.33555603027344,80.41764831542969,60.3556022644043,38.74827575683594,64.08946228027344,89.27679443359375,120.2136688232422
2019-09-26,57.55271911621094,49.72179412841797,57.348690032958984,27.818382263183594,77.44500732421875,80.5073471069336,60.692840576171875,39.12418746948242,64.42682647705078,88.78207397460938,119.69537353515624
2019-09-27,57.39359664916992,49.16300964355469,57.339073181152344,27.927825927734375,77.13653564453125,79.43087005615234,60.623409271240234,38.86698532104492,64.1986083984375,88.38629913330078,119.2767562866211
2019-09-30,57.88091278076172,49.41246795654297,56.925594329833984,27.85818099975586,77.2459945678711,80.26813507080078,60.92097091674805,38.916446685791016,64.23829650878906,89.17784881591797,120.3033676147461
2019-10-01,56.51842498779297,48.913551330566406,55.60822677612305,27.271169662475582,75.39519500732422,79.52056884765625,60.76227188110352,38.580108642578125,64.08946228027344,88.30714416503906,119.29669189453124
2019-10-02,55.5040168762207,48.1751594543457,54.24278259277344,26.714006423950195,73.9722671508789,78.02545166015625,59.542266845703125,38.34268951416016,63.23612594604492,87.02088165283203,117.15375518798828
2019-10-03,55.702919006347656,48.64413833618164,54.829345703125,26.823448181152344,74.45984649658203,78.9823226928711,59.95885467529297,38.7977409362793,63.38496780395508,87.80253601074219,117.72188568115234
2019-10-04,56.00127410888672,49.302703857421875,55.17551803588867,27.32091522216797,75.23599243164062,80.28807067871094,60.90113830566406,38.97580337524414,64.26806640625,89.17784881591797,118.82823944091795
2019-10-07,55.802371978759766,49.302703857421875,54.68510818481445,27.181625366210938,74.85787200927734,79.94917297363281,60.40520095825195,38.90655899047851,64.02000427246094,88.88101959228516,118.30994415283205
2019-10-08,54.82774353027344,48.50444412231445,53.75237655639648,26.64436149597168,73.70360565185547,78.48395538330078,59.82991027832031,38.71860122680664,63.42465591430664,87.1890869140625,117.06404876708984
2019-10-09,55.44434356689453,48.79381561279297,54.24278259277344,26.893095016479492,74.33049011230469,79.65015411376953,60.286170959472656,38.83730697631836,63.73225784301758,87.82232666015625,118.06076049804688
2019-10-10,55.95154571533203,49.073204040527344,54.92550277709961,27.171674728393555,75.00712585449219,80.19835662841797,60.40520095825195,38.93623352050781,63.66279983520508,88.25767517089844,118.8481674194336
2019-10-11,57.03557205200195,49.65194320678711,55.66592025756836,27.509952545166016,76.42010498046875,81.30474853515625,60.34568405151367,38.80763244628906,63.42465591430664,88.98986053466797,120.19373321533205
2019-10-14,56.6278190612793,49.54218673706055,55.6370735168457,27.54975128173828,76.27084350585938,81.25491333007812,60.04812240600586,38.86698532104492,63.01782989501953,88.95027923583984,120.13392639160156
2019-10-15,57.02562713623047,50.39033889770508,55.86785125732422,27.947725296020508,76.88777160644531,82.15198516845703,59.79023361206055,38.89666366577149,62.81938552856445,90.5729522705078,121.19044494628906
2019-10-16,57.14496994018555,50.48014450073242,55.08897399902344,27.878080368041992,76.84797668457031,81.5838394165039,59.84974670410156,38.84720230102539,62.95829772949219,90.45421600341795,121.68880462646484
2019-10-17,57.29414749145508,50.77949142456055,55.127437591552734,27.897979736328125,77.2260971069336,81.42436218261719,60.127471923828125,39.104400634765625,63.11705780029297,91.12702941894533,122.00775909423828
2019-10-18,57.19469451904297,50.190773010253906,54.83896255493164,27.96762466430664,76.55941009521484,80.64690399169922,60.24649810791016,39.48031234741211,63.32543182373047,90.79063415527344,121.76853942871094
2019-10-21,57.015682220458984,50.49011993408203,55.81977462768555,28.355648040771484,77.01713562011719,81.51406860351562,60.44486999511719,39.747406005859375,63.57349395751953,90.6916961669922,122.19712829589844
2019-10-22,56.77699661254883,50.00118637084961,56.540958404541016,28.27605438232422,77.62411499023438,80.41764831542969,60.4647102355957,39.62869644165039,63.84139633178711,90.88957214355467,121.41969299316406
2019-10-23,57.13502502441406,50.39033889770508,57.01213455200195,28.39544677734375,77.61416625976562,80.48741912841797,60.742435455322266,39.69794464111328,64.0993881225586,91.45355224609376,120.86153411865234
2019-10-24,57.31403732299805,49.82157516479492,56.7717399597168,28.355648040771484,77.72362518310547,81.66358184814453,60.95072937011719,39.549556732177734,64.31768035888672,90.98851776123048,120.80172729492188
2019-10-25,57.940582275390625,50.21072769165039,57.233299255371094,28.494937896728516,78.21119689941406,82.65036010742188,60.59365463256836,39.06483459472656,63.66279983520508,91.08745574951172,120.66218566894533
2019-10-28,58.11959457397461,50.679710388183594,56.9063606262207,28.64418029785156,78.43010711669922,83.69694519042969,60.474632263183594,38.64935302734375,62.78961563110352,92.02742767333984,121.04093933105467
2019-10-29,58.47762298583984,50.22071075439453,57.13713836669922,28.71382522583008,78.68882751464844,82.93941497802734,60.474632263183594,38.74827575683594,62.849151611328125,93.33348083496094,120.35321044921876
2019-10-30,58.527347564697266,50.36040496826172,55.973628997802734,28.693925857543945,78.96743774414062,83.44776153564453,60.75235366821289,39.03515625,63.40481185913086,93.85787963867188,121.10074615478516
2019-10-31,57.87096405029297,50.51007843017578,55.73323059082031,28.55463600158691,78.12164306640625,83.39791870117188,60.6630859375,38.90655899047851,63.752098083496094,93.74903869628906,120.452880859375
2019-11-01,58.68647003173828,50.83936309814453,57.00251770019531,28.972509384155273,79.82318878173828,84.39466857910156,60.653167724609375,38.80763244628906,63.59333419799805,93.8677749633789,121.25025177001952
2019-11-04,59.143951416015625,51.118751525878906,58.858367919921875,29.22124290466309,80.74858856201172,84.83324432373047,60.067962646484375,38.372371673583984,62.779693603515625,93.58084106445312,121.31005096435548
2019-11-05,59.24340057373047,51.138710021972656,58.93529510498047,29.33068466186523,80.91773986816406,84.73356628417969,60.266334533691406,37.7095832824707,62.134727478027344,92.9179229736328,121.48946380615234
2019-11-06,59.203617095947266,50.95909881591797,57.73332214355469,29.47992515563965,80.96749877929688,84.69369506835938,60.51430130004883,37.84807586669922,62.37287139892578,93.23453521728516,121.61903381347656
2019-11-07,59.6014289855957,51.27840423583984,58.59873962402344,29.698810577392575,81.24610900878906,85.36151885986328,60.30601119995117,37.44248962402344,61.52945709228515,93.44232177734376,120.89143371582033
2019-11-08,59.840110778808594,51.4181022644043,58.35834503173828,29.688861846923828,81.3555679321289,85.83995819091797,60.266334533691406,37.37324142456055,61.2714729309082,94.1250228881836,120.94126892089844
2019-11-11,59.750606536865234,51.17862319946289,58.03140640258789,29.60926628112793,81.39537048339844,85.87982940673828,60.17706298828125,37.44248962402344,60.89441680908203,93.73915100097656,120.69208526611328
2019-11-12,60.05890274047851,51.23849105834961,57.73332214355469,29.64906311035156,81.38542175292969,86.16887664794922,60.37544250488281,37.1951789855957,61.04325485229492,94.3031234741211,120.61235809326172
2019-11-13,59.71082305908203,51.218536376953125,57.483306884765625,29.46002769470215,81.0470962524414,86.35826110839844,60.83170700073242,37.57109069824219,61.94620132446289,94.4119644165039,120.2335968017578
2019-11-14,60.07879638671875,51.448036193847656,57.3294563293457,29.51972198486328,81.30581665039062,86.25859069824219,60.811866760253906,37.946998596191406,62.16449737548828,94.42185974121094,120.75189208984376
2019-11-15,60.02907180786133,51.877105712890625,57.77178192138672,29.59931755065918,81.90284729003906,86.95631408691406,60.83170700073242,38.134952545166016,62.362945556640625,96.43041229248048,120.97117614746094
2019-11-18,59.87989044189453,52.05670928955078,57.069828033447266,29.659013748168945,81.5943832397461,87.21546936035156,61.14910507202149,38.34268951416016,62.491939544677734,96.10389709472656,121.3897933959961
2019-11-19,59.750606536865234,52.086647033691406,56.22364044189453,29.71870994567871,81.52472686767578,87.3849105834961,61.06975555419922,38.42183303833008,62.33317947387695,96.75692749023438,120.05419158935548
2019-11-20,59.00471878051758,51.76734161376953,56.79097366333008,29.579418182373047,80.87793731689453,86.85663604736328,61.208614349365234,38.44161605834961,62.710235595703125,96.62831115722656,119.77510833740234
2019-11-21,58.90526580810547,51.907039642333984,57.72370147705078,29.549571990966797,80.84809112548828,86.4180679321289,60.90113830566406,37.927215576171875,62.491939544677734,96.87566375732422,119.09734344482422
2019-11-22,59.00471878051758,51.92699432373047,57.53138732910156,29.768455505371097,81.26600646972656,86.30842590332031,60.80194854736328,37.7095832824707,62.51178359985352,97.2219696044922,119.9146499633789
2019-11-25,59.392578125,52.086647033691406,57.58908462524414,29.957494735717773,81.85309600830078,87.5643310546875,60.87137985229492,37.739261627197266,62.30341339111328,98.3598175048828,120.97117614746094
2019-11-26,59.69093322753906,52.25627517700195,57.060211181640625,29.92764663696289,82.09190368652344,87.64407348632812,61.36731719970703,38.263553619384766,62.51178359985352,98.28065490722656,121.7984390258789
2019-11-27,59.92961502075195,52.6254768371582,57.20444869995117,30.047039031982425,82.01229858398438,88.13247680664062,61.51609802246094,38.38225936889648,62.62093353271485,98.78527069091795,122.8449935913086
2019-11-29,59.71082305908203,52.44586563110352,56.62750244140625,29.997291564941406,81.63418579101562,87.87332916259766,61.49626159667969,38.23387908935547,62.561397552490234,98.43897247314452,122.04761505126952
2019-12-02,59.114112854003906,51.94695281982422,56.62750244140625,29.808252334594727,80.29086303710938,86.61742401123047,61.63512420654297,37.53152084350586,62.15457534790039,98.00362396240234,121.04093933105467
2019-12-03,58.73619842529297,51.84716796875,55.781307220458984,29.390382766723633,79.41520690917969,85.84992218017578,61.53593826293945,37.83818435668945,62.32325744628906,97.78594207763672,119.824951171875
2019-12-04,58.865482330322266,52.116580963134766,56.617889404296875,29.668962478637695,79.72367858886719,86.19879150390625,61.942604064941406,38.03602981567383,62.799537658691406,98.69622039794922,120.49274444580078
2019-12-05,59.163841247558594,52.33610534667969,56.34864044189453,29.808252334594727,79.74357604980469,86.51774597167969,61.92276763916016,38.09538269042969,62.908687591552734,98.69622039794922,120.37313842773438
2019-12-06,59.77049255371094,52.64542770385742,57.42561721801758,30.206228256225582,80.70878601074219,87.47462463378906,62.16081619262695,38.10527801513672,62.720157623291016,99.34925842285156,121.33995056152344
2019-12-09,59.651153564453125,52.44586563110352,57.358306884765625,30.13658332824707,80.40032196044922,87.01612091064453,62.210411071777344,38.15473937988281,62.50186538696289,98.6566390991211,121.48946380615234
2019-12-10,59.29312515258789,52.266258239746094,57.47369384765625,30.146530151367188,80.3008041381836,87.08589172363281,62.01203536987305,37.88764572143555,62.491939544677734,98.87432098388672,121.2801513671875
2019-12-11,59.74065780639648,52.505733489990234,57.377532958984375,30.076885223388672,80.80828857421875,87.6739730834961,62.1013069152832,37.60076522827149,62.66062545776367,98.96336364746094,121.5891342163086
2019-12-12,60.576053619384766,52.56560516357422,58.435272216796875,30.663896560668945,81.52472686767578,88.61091613769531,62.05171203613281,37.14571762084961,62.39271545410156,99.883544921875,122.6556167602539
2019-12-13,60.1086311340332,52.44586563110352,57.992950439453125,30.554454803466797,81.30581665039062,89.1989974975586,62.269920349121094,37.1852912902832,62.8789176940918,99.81428527832033,122.76525115966795
2019-12-16,60.36720657348633,52.96473693847656,58.771827697753906,30.663896560668945,81.26600646972656,89.99639892578125,62.488136291503906,37.47216796875,63.66279983520508,100.8927764892578,123.30348205566406
2019-12-17,60.45671463012695,52.91484451293945,58.8102912902832,30.78329086303711,81.1864013671875,89.78707885742188,62.38895034790039,37.06658172607422,63.87117004394531,100.783935546875,123.85167694091795
2019-12-18,60.37715148925781,53.27406311035156,59.03145217895508,30.653947830200195,80.84809112548828,89.77710723876953,62.28976058959961,37.59087371826172,64.129150390625,100.92245483398438,123.97127532958984
2019-12-19,60.58599853515625,53.76300048828125,59.01222229003906,30.643999099731445,81.06700134277344,90.42499542236328,62.62699890136719,37.946998596191406,64.14900207519531,101.31822967529295,124.35999298095705
2019-12-20,60.880001068115234,53.93000030517578,59.57829284667969,30.68000030517578,81.44000244140625,90.9499969482422,63.099998474121094,38.2400016784668,64.58999633789062,102.03555297851562,124.5500030517578
2019-12-23,61.04999923706055,53.790000915527344,60.19000244140625,30.61000061035156,82.11000061035156,91.20999908447266,62.83000183105469,38.0099983215332,63.9900016784668,102.44290161132812,124.26000213623048
2019-12-24,61.119998931884766,53.779998779296875,60.16086959838867,30.68000030517578,81.77999877929688,91.23999786376952,62.90999984741211,38.060001373291016,64.08000183105469,102.3137435913086,124.54000091552734
2019-12-26,61.38999938964844,54.189998626708984,60.141448974609375,30.850000381469727,81.97000122070312,91.91999816894533,62.970001220703125,38.290000915527344,64.19000244140625,102.24420166015624,126.05999755859376
2019-12-27,61.15999984741211,54.09000015258789,59.88900375366211,30.770000457763672,81.9000015258789,91.91000366210938,63.25,38.43000030517578,64.37999725341797,102.27400207519533,126.0500030517578
2019-12-30,60.970001220703125,53.529998779296875,59.70000076293945,30.68000030517578,81.5199966430664,91.37999725341795,62.91999816894531,38.400001525878906,64.37000274658203,101.66000366210938,125.23999786376952
2019-12-31,61.41999816894531,53.630001068115234,60.040000915527344,30.780000686645508,81.47000122070312,91.66999816894533,62.97999954223633,38.66999816894531,64.62000274658203,101.86000061035156,125.41999816894533
